Date,Hours,Prices (EUR/MWh)
02.10.2017,H3,0.08
02.10.2017,H4,0.04
02.10.2017,H5,0.09
02.10.2017,H6,5.55
02.10.2017,H7,40.88
02.10.2017,H8,59.00
02.10.2017,H9,49.79
02.10.2017,H10,55.92
02.10.2017,H11,49.79
02.10.2017,H12,50.54
02.10.2017,H13,51.97
02.10.2017,H14,51.10
02.10.2017,H15,49.79
02.10.2017,H16,51.05
02.10.2017,H17,51.01
02.10.2017,H18,57.97
02.10.2017,H19,76.68
02.10.2017,H20,86.97
02.10.2017,H21,64.90
02.10.2017,H22,52.01
02.10.2017,H23,38.92
02.10.2017,H24,32.57
03.10.2017,H1,33.17
03.10.2017,H2,26.01
03.10.2017,H3,21.10
03.10.2017,H4,21.08
03.10.2017,H5,28.31
03.10.2017,H6,44.98
03.10.2017,H7,58.05
03.10.2017,H8,64.58
03.10.2017,H9,65.23
03.10.2017,H10,62.40
03.10.2017,H11,59.58
03.10.2017,H12,59.58
03.10.2017,H13,60.00
03.10.2017,H14,58.24
03.10.2017,H15,57.73
03.10.2017,H16,58.05
03.10.2017,H17,57.34
03.10.2017,H18,55.88
03.10.2017,H19,61.61
03.10.2017,H20,72.62
03.10.2017,H21,62.81
03.10.2017,H22,51.02
03.10.2017,H23,43.35
03.10.2017,H24,31.04
04.10.2017,H1,36.12
04.10.2017,H2,24.09
04.10.2017,H3,18.57
04.10.2017,H4,18.97
04.10.2017,H5,23.15
04.10.2017,H6,39.02
04.10.2017,H7,50.06
04.10.2017,H8,54.96
04.10.2017,H9,58.45
04.10.2017,H10,56.42
04.10.2017,H11,56.01
04.10.2017,H12,56.03
04.10.2017,H13,56.03
04.10.2017,H14,54.91
04.10.2017,H15,54.12
04.10.2017,H16,54.38
04.10.2017,H17,54.05
04.10.2017,H18,60.60
04.10.2017,H19,95.03
04.10.2017,H20,101.00
04.10.2017,H21,72.10
04.10.2017,H22,60.33
04.10.2017,H23,59.52
04.10.2017,H24,52.01
05.10.2017,H1,47.07
05.10.2017,H2,41.73
05.10.2017,H3,30.96
05.10.2017,H4,30.77
05.10.2017,H5,37.67
05.10.2017,H6,46.12
05.10.2017,H7,60.08
05.10.2017,H8,65.88
05.10.2017,H9,71.74
05.10.2017,H10,64.76
05.10.2017,H11,62.58
05.10.2017,H12,61.98
05.10.2017,H13,59.77
05.10.2017,H14,58.03
05.10.2017,H15,52.44
05.10.2017,H16,51.58
05.10.2017,H17,49.93
05.10.2017,H18,49.93
05.10.2017,H19,58.02
05.10.2017,H20,75.41
05.10.2017,H21,56.04
05.10.2017,H22,36.00
05.10.2017,H23,33.14
05.10.2017,H24,30.00
06.10.2017,H1,26.65
06.10.2017,H2,16.39
06.10.2017,H3,6.99
06.10.2017,H4,8.74
06.10.2017,H5,16.38
06.10.2017,H6,33.21
06.10.2017,H7,52.81
06.10.2017,H8,60.92
06.10.2017,H9,63.79
06.10.2017,H10,63.56
06.10.2017,H11,63.63
06.10.2017,H12,63.04
06.10.2017,H13,60.74
06.10.2017,H14,60.99
06.10.2017,H15,60.11
06.10.2017,H16,59.93
06.10.2017,H17,60.74
06.10.2017,H18,62.70
06.10.2017,H19,63.14
06.10.2017,H20,68.89
06.10.2017,H21,58.24
06.10.2017,H22,48.02
06.10.2017,H23,37.06
06.10.2017,H24,28.84
07.10.2017,H1,28.13
07.10.2017,H2,19.03
07.10.2017,H3,14.02
07.10.2017,H4,12.94
07.10.2017,H5,12.50
07.10.2017,H6,15.92
07.10.2017,H7,21.93
07.10.2017,H8,39.90
07.10.2017,H9,42.16
07.10.2017,H10,42.19
07.10.2017,H11,41.49
07.10.2017,H12,41.29
07.10.2017,H13,38.07
07.10.2017,H14,33.20
07.10.2017,H15,28.83
07.10.2017,H16,22.28
07.10.2017,H17,27.07
07.10.2017,H18,39.27
07.10.2017,H19,50.61
07.10.2017,H20,58.07
07.10.2017,H21,46.13
07.10.2017,H22,33.72
07.10.2017,H23,6.55
07.10.2017,H24,0.22
08.10.2017,H1,4.37
08.10.2017,H2,1.09
08.10.2017,H3,1.09
08.10.2017,H4,0.22
08.10.2017,H5,1.09
08.10.2017,H6,1.09
08.10.2017,H7,9.91
08.10.2017,H8,18.96
08.10.2017,H9,35.73
08.10.2017,H10,43.96
08.10.2017,H11,45.03
08.10.2017,H12,48.27
08.10.2017,H13,43.68
08.10.2017,H14,40.92
08.10.2017,H15,37.93
08.10.2017,H16,37.54
08.10.2017,H17,39.95
08.10.2017,H18,40.09
08.10.2017,H19,50.09
08.10.2017,H20,59.51
08.10.2017,H21,52.94
08.10.2017,H22,44.41
08.10.2017,H23,39.00
08.10.2017,H24,33.00
09.10.2017,H1,28.06
09.10.2017,H2,27.10
09.10.2017,H3,26.09
09.10.2017,H4,26.03
09.10.2017,H5,27.10
09.10.2017,H6,40.01
09.10.2017,H7,62.70
09.10.2017,H8,69.59
09.10.2017,H9,69.69
09.10.2017,H10,61.89
09.10.2017,H11,60.62
09.10.2017,H12,60.02
09.10.2017,H13,61.02
09.10.2017,H14,60.08
09.10.2017,H15,60.04
09.10.2017,H16,61.07
09.10.2017,H17,62.70
09.10.2017,H18,69.37
09.10.2017,H19,100.00
09.10.2017,H20,109.23
09.10.2017,H21,93.94
09.10.2017,H22,64.88
09.10.2017,H23,61.07
09.10.2017,H24,58.33
10.10.2017,H1,53.07
10.10.2017,H2,48.24
10.10.2017,H3,42.96
10.10.2017,H4,41.58
10.10.2017,H5,46.00
10.10.2017,H6,54.84
10.10.2017,H7,73.98
10.10.2017,H8,77.02
10.10.2017,H9,90.02
10.10.2017,H10,84.35
10.10.2017,H11,74.06
10.10.2017,H12,71.87
10.10.2017,H13,69.95
10.10.2017,H14,68.89
10.10.2017,H15,68.16
10.10.2017,H16,69.51
10.10.2017,H17,72.36
10.10.2017,H18,90.00
10.10.2017,H19,93.69
10.10.2017,H20,111.63
10.10.2017,H21,76.24
10.10.2017,H22,63.52
10.10.2017,H23,57.50
10.10.2017,H24,51.81
11.10.2017,H1,44.55
11.10.2017,H2,39.19
11.10.2017,H3,33.20
11.10.2017,H4,33.20
11.10.2017,H5,37.06
11.10.2017,H6,52.97
11.10.2017,H7,58.07
11.10.2017,H8,67.04
11.10.2017,H9,82.09
11.10.2017,H10,71.87
11.10.2017,H11,67.74
11.10.2017,H12,65.42
11.10.2017,H13,63.27
11.10.2017,H14,62.91
11.10.2017,H15,61.02
11.10.2017,H16,60.76
11.10.2017,H17,61.30
11.10.2017,H18,69.46
11.10.2017,H19,83.41
11.10.2017,H20,100.00
11.10.2017,H21,71.87
11.10.2017,H22,62.08
11.10.2017,H23,54.01
11.10.2017,H24,53.09
12.10.2017,H1,38.27
12.10.2017,H2,33.24
12.10.2017,H3,26.68
12.10.2017,H4,26.07
12.10.2017,H5,31.05
12.10.2017,H6,41.97
12.10.2017,H7,62.45
12.10.2017,H8,70.94
12.10.2017,H9,68.22
12.10.2017,H10,66.10
12.10.2017,H11,60.14
12.10.2017,H12,58.39
12.10.2017,H13,56.13
12.10.2017,H14,55.66
12.10.2017,H15,56.76
12.10.2017,H16,60.03
12.10.2017,H17,58.02
12.10.2017,H18,58.03
12.10.2017,H19,71.93
12.10.2017,H20,88.27
12.10.2017,H21,64.95
12.10.2017,H22,63.38
12.10.2017,H23,58.77
12.10.2017,H24,52.03
13.10.2017,H1,33.15
13.10.2017,H2,30.97
13.10.2017,H3,28.01
13.10.2017,H4,27.70
13.10.2017,H5,29.07
13.10.2017,H6,36.54
13.10.2017,H7,57.64
13.10.2017,H8,70.00
13.10.2017,H9,69.13
13.10.2017,H10,65.10
13.10.2017,H11,65.93
13.10.2017,H12,61.08
13.10.2017,H13,59.97
13.10.2017,H14,58.07
13.10.2017,H15,56.02
13.10.2017,H16,56.09
13.10.2017,H17,59.09
13.10.2017,H18,59.97
13.10.2017,H19,67.04
13.10.2017,H20,75.02
13.10.2017,H21,61.67
13.10.2017,H22,59.01
13.10.2017,H23,55.17
13.10.2017,H24,48.41
14.10.2017,H1,42.96
14.10.2017,H2,34.63
14.10.2017,H3,31.91
14.10.2017,H4,29.75
14.10.2017,H5,30.93
14.10.2017,H6,33.10
14.10.2017,H7,44.29
14.10.2017,H8,49.87
14.10.2017,H9,50.04
14.10.2017,H10,50.00
14.10.2017,H11,47.03
14.10.2017,H12,45.13
14.10.2017,H13,41.09
14.10.2017,H14,38.07
14.10.2017,H15,39.76
14.10.2017,H16,40.08
14.10.2017,H17,46.02
14.10.2017,H18,53.01
14.10.2017,H19,100.10
14.10.2017,H20,102.36
14.10.2017,H21,73.83
14.10.2017,H22,57.02
14.10.2017,H23,51.06
14.10.2017,H24,45.08
15.10.2017,H1,34.52
15.10.2017,H2,33.12
15.10.2017,H3,28.01
15.10.2017,H4,26.99
15.10.2017,H5,26.49
15.10.2017,H6,27.12
15.10.2017,H7,27.34
15.10.2017,H8,31.43
15.10.2017,H9,37.81
15.10.2017,H10,37.61
15.10.2017,H11,38.76
15.10.2017,H12,36.49
15.10.2017,H13,33.30
15.10.2017,H14,32.27
15.10.2017,H15,26.07
15.10.2017,H16,26.02
15.10.2017,H17,27.59
15.10.2017,H18,41.92
15.10.2017,H19,49.90
15.10.2017,H20,55.25
15.10.2017,H21,52.25
15.10.2017,H22,51.08
15.10.2017,H23,42.05
15.10.2017,H24,31.04
16.10.2017,H1,30.04
16.10.2017,H2,25.45
16.10.2017,H3,22.93
16.10.2017,H4,23.50
16.10.2017,H5,26.08
16.10.2017,H6,31.19
16.10.2017,H7,51.11
16.10.2017,H8,59.36
16.10.2017,H9,64.72
16.10.2017,H10,62.04
16.10.2017,H11,55.19
16.10.2017,H12,51.05
16.10.2017,H13,49.92
16.10.2017,H14,49.90
16.10.2017,H15,52.04
16.10.2017,H16,60.02
16.10.2017,H17,60.82
16.10.2017,H18,71.69
16.10.2017,H19,78.67
16.10.2017,H20,87.17
16.10.2017,H21,64.98
16.10.2017,H22,57.58
16.10.2017,H23,56.97
16.10.2017,H24,45.90
17.10.2017,H1,32.00
17.10.2017,H2,27.99
17.10.2017,H3,25.69
17.10.2017,H4,24.51
17.10.2017,H5,24.26
17.10.2017,H6,30.94
17.10.2017,H7,43.96
17.10.2017,H8,54.48
17.10.2017,H9,51.13
17.10.2017,H10,54.09
17.10.2017,H11,58.17
17.10.2017,H12,60.06
17.10.2017,H13,60.13
17.10.2017,H14,59.36
17.10.2017,H15,62.11
17.10.2017,H16,62.54
17.10.2017,H17,64.07
17.10.2017,H18,70.51
17.10.2017,H19,91.12
17.10.2017,H20,100.00
17.10.2017,H21,71.54
17.10.2017,H22,57.40
17.10.2017,H23,51.21
17.10.2017,H24,50.98
18.10.2017,H1,42.41
18.10.2017,H2,39.13
18.10.2017,H3,33.15
18.10.2017,H4,32.86
18.10.2017,H5,36.28
18.10.2017,H6,44.05
18.10.2017,H7,58.05
18.10.2017,H8,73.71
18.10.2017,H9,73.99
18.10.2017,H10,69.08
18.10.2017,H11,64.77
18.10.2017,H12,63.39
18.10.2017,H13,64.77
18.10.2017,H14,64.14
18.10.2017,H15,63.92
18.10.2017,H16,62.59
18.10.2017,H17,60.09
18.10.2017,H18,64.77
18.10.2017,H19,75.02
18.10.2017,H20,83.39
18.10.2017,H21,67.07
18.10.2017,H22,62.81
18.10.2017,H23,54.36
18.10.2017,H24,45.06
19.10.2017,H1,36.00
19.10.2017,H2,35.03
19.10.2017,H3,33.94
19.10.2017,H4,33.30
19.10.2017,H5,33.57
19.10.2017,H6,44.54
19.10.2017,H7,56.76
19.10.2017,H8,68.91
19.10.2017,H9,75.92
19.10.2017,H10,71.83
19.10.2017,H11,66.01
19.10.2017,H12,65.94
19.10.2017,H13,64.61
19.10.2017,H14,64.84
19.10.2017,H15,63.09
19.10.2017,H16,64.84
19.10.2017,H17,66.26
19.10.2017,H18,73.20
19.10.2017,H19,74.01
19.10.2017,H20,78.66
19.10.2017,H21,65.24
19.10.2017,H22,60.00
19.10.2017,H23,51.31
19.10.2017,H24,45.05
20.10.2017,H1,37.01
20.10.2017,H2,35.93
20.10.2017,H3,33.16
20.10.2017,H4,33.16
20.10.2017,H5,35.54
20.10.2017,H6,46.42
20.10.2017,H7,63.26
20.10.2017,H8,75.94
20.10.2017,H9,76.13
20.10.2017,H10,71.01
20.10.2017,H11,69.59
20.10.2017,H12,68.08
20.10.2017,H13,64.92
20.10.2017,H14,60.09
20.10.2017,H15,60.08
20.10.2017,H16,60.16
20.10.2017,H17,65.54
20.10.2017,H18,73.95
20.10.2017,H19,85.08
20.10.2017,H20,90.48
20.10.2017,H21,71.98
20.10.2017,H22,65.53
20.10.2017,H23,62.18
20.10.2017,H24,56.01
21.10.2017,H1,57.09
21.10.2017,H2,50.09
21.10.2017,H3,46.58
21.10.2017,H4,46.14
21.10.2017,H5,45.40
21.10.2017,H6,47.99
21.10.2017,H7,89.00
21.10.2017,H8,95.05
21.10.2017,H9,100.17
21.10.2017,H10,100.17
21.10.2017,H11,95.97
21.10.2017,H12,89.05
21.10.2017,H13,80.10
21.10.2017,H14,69.90
21.10.2017,H15,65.33
21.10.2017,H16,73.82
21.10.2017,H17,89.07
21.10.2017,H18,111.06
21.10.2017,H19,124.13
21.10.2017,H20,124.13
21.10.2017,H21,116.07
21.10.2017,H22,76.00
21.10.2017,H23,69.47
21.10.2017,H24,49.72
22.10.2017,H1,40.20
22.10.2017,H2,33.06
22.10.2017,H3,24.36
22.10.2017,H4,20.01
22.10.2017,H5,18.69
22.10.2017,H6,18.92
22.10.2017,H7,17.46
22.10.2017,H8,26.54
22.10.2017,H9,33.06
22.10.2017,H10,34.39
22.10.2017,H11,40.89
22.10.2017,H12,38.90
22.10.2017,H13,38.67
22.10.2017,H14,35.20
22.10.2017,H15,39.03
22.10.2017,H16,40.98
22.10.2017,H17,41.34
22.10.2017,H18,49.81
22.10.2017,H19,60.09
22.10.2017,H20,60.08
22.10.2017,H21,54.94
22.10.2017,H22,48.63
22.10.2017,H23,40.02
22.10.2017,H24,34.58
23.10.2017,H1,26.96
23.10.2017,H2,24.24
23.10.2017,H3,23.86
23.10.2017,H4,23.51
23.10.2017,H5,24.06
23.10.2017,H6,29.25
23.10.2017,H7,42.02
23.10.2017,H8,51.50
23.10.2017,H9,55.99
23.10.2017,H10,52.70
23.10.2017,H11,51.75
23.10.2017,H12,49.97
23.10.2017,H13,50.01
23.10.2017,H14,49.81
23.10.2017,H15,48.10
23.10.2017,H16,49.95
23.10.2017,H17,50.91
23.10.2017,H18,56.17
23.10.2017,H19,66.00
23.10.2017,H20,69.98
23.10.2017,H21,56.50
23.10.2017,H22,48.04
23.10.2017,H23,41.27
23.10.2017,H24,36.28
24.10.2017,H1,35.00
24.10.2017,H2,34.10
24.10.2017,H3,33.44
24.10.2017,H4,32.50
24.10.2017,H5,33.00
24.10.2017,H6,34.60
24.10.2017,H7,46.61
24.10.2017,H8,57.13
24.10.2017,H9,59.24
24.10.2017,H10,54.98
24.10.2017,H11,53.83
24.10.2017,H12,52.95
24.10.2017,H13,53.66
24.10.2017,H14,51.69
24.10.2017,H15,51.06
24.10.2017,H16,49.91
24.10.2017,H17,49.61
24.10.2017,H18,49.73
24.10.2017,H19,60.00
24.10.2017,H20,58.06
24.10.2017,H21,52.97
24.10.2017,H22,46.30
24.10.2017,H23,34.71
24.10.2017,H24,24.04
25.10.2017,H1,25.75
25.10.2017,H2,17.94
25.10.2017,H3,14.82
25.10.2017,H4,15.06
25.10.2017,H5,17.97
25.10.2017,H6,30.06
25.10.2017,H7,45.13
25.10.2017,H8,61.02
25.10.2017,H9,60.14
25.10.2017,H10,60.18
25.10.2017,H11,57.87
25.10.2017,H12,57.07
25.10.2017,H13,58.32
25.10.2017,H14,50.00
25.10.2017,H15,49.80
25.10.2017,H16,53.81
25.10.2017,H17,61.97
25.10.2017,H18,73.71
25.10.2017,H19,79.95
25.10.2017,H20,85.04
25.10.2017,H21,72.67
25.10.2017,H22,60.02
25.10.2017,H23,59.20
25.10.2017,H24,54.04
26.10.2017,H1,49.07
26.10.2017,H2,36.23
26.10.2017,H3,29.63
26.10.2017,H4,30.01
26.10.2017,H5,33.96
26.10.2017,H6,46.07
26.10.2017,H7,59.81
26.10.2017,H8,80.77
26.10.2017,H9,88.66
26.10.2017,H10,78.46
26.10.2017,H11,70.24
26.10.2017,H12,66.32
26.10.2017,H13,64.70
26.10.2017,H14,65.03
26.10.2017,H15,67.92
26.10.2017,H16,75.91
26.10.2017,H17,95.00
26.10.2017,H18,100.05
26.10.2017,H19,110.02
26.10.2017,H20,99.03
26.10.2017,H21,75.71
26.10.2017,H22,61.25
26.10.2017,H23,55.29
26.10.2017,H24,53.02
27.10.2017,H1,47.26
27.10.2017,H2,33.06
27.10.2017,H3,28.71
27.10.2017,H4,29.12
27.10.2017,H5,33.06
27.10.2017,H6,47.95
27.10.2017,H7,70.04
27.10.2017,H8,81.97
27.10.2017,H9,87.09
27.10.2017,H10,80.39
27.10.2017,H11,77.63
27.10.2017,H12,81.75
27.10.2017,H13,86.02
27.10.2017,H14,73.07
27.10.2017,H15,63.95
27.10.2017,H16,63.96
27.10.2017,H17,62.26
27.10.2017,H18,72.01
27.10.2017,H19,87.95
27.10.2017,H20,80.00
27.10.2017,H21,70.08
27.10.2017,H22,59.64
27.10.2017,H23,54.93
27.10.2017,H24,43.05
28.10.2017,H1,41.31
28.10.2017,H2,30.89
28.10.2017,H3,20.01
28.10.2017,H4,14.06
28.10.2017,H5,11.31
28.10.2017,H6,5.91
28.10.2017,H7,9.79
28.10.2017,H8,15.22
28.10.2017,H9,28.28
28.10.2017,H10,30.50
28.10.2017,H11,28.28
28.10.2017,H12,33.10
28.10.2017,H13,40.81
28.10.2017,H14,39.55
28.10.2017,H15,37.88
28.10.2017,H16,38.00
28.10.2017,H17,43.77
28.10.2017,H18,51.10
28.10.2017,H19,71.56
28.10.2017,H20,67.99
28.10.2017,H21,60.47
28.10.2017,H22,53.93
28.10.2017,H23,47.37
28.10.2017,H24,27.54
29.10.2017,H1,42.19
29.10.2017,H2,41.06
29.10.2017,H3,21.33
29.10.2017,H3B,17.31
29.10.2017,H4,17.83
29.10.2017,H5,13.05
29.10.2017,H6,13.05
29.10.2017,H7,19.94
29.10.2017,H8,44.33
29.10.2017,H9,44.57
29.10.2017,H10,50.07
29.10.2017,H11,50.09
29.10.2017,H12,50.08
29.10.2017,H13,50.06
29.10.2017,H14,48.57
29.10.2017,H15,41.62
29.10.2017,H16,43.08
29.10.2017,H17,49.94
29.10.2017,H18,56.99
29.10.2017,H19,43.06
29.10.2017,H20,33.20
29.10.2017,H21,22.10
29.10.2017,H22,24.03
29.10.2017,H23,13.00
29.10.2017,H24,4.00
30.10.2017,H1,8.49
30.10.2017,H2,4.50
30.10.2017,H3,2.00
30.10.2017,H4,2.17
30.10.2017,H5,6.52
30.10.2017,H6,21.25
30.10.2017,H7,52.41
30.10.2017,H8,58.04
30.10.2017,H9,57.41
30.10.2017,H10,57.26
30.10.2017,H11,55.02
30.10.2017,H12,56.24
30.10.2017,H13,59.04
30.10.2017,H14,52.64
30.10.2017,H15,49.96
30.10.2017,H16,46.79
30.10.2017,H17,58.80
30.10.2017,H18,68.02
30.10.2017,H19,65.92
30.10.2017,H20,60.03
30.10.2017,H21,50.88
30.10.2017,H22,46.42
30.10.2017,H23,39.87
30.10.2017,H24,29.91
31.10.2017,H1,32.00
31.10.2017,H2,30.50
31.10.2017,H3,27.36
31.10.2017,H4,26.86
31.10.2017,H5,28.01
31.10.2017,H6,31.40
31.10.2017,H7,36.62
31.10.2017,H8,55.73
31.10.2017,H9,60.15
31.10.2017,H10,58.68
31.10.2017,H11,46.09
31.10.2017,H12,39.38
31.10.2017,H13,36.65
31.10.2017,H14,35.23
31.10.2017,H15,36.30
31.10.2017,H16,38.00
31.10.2017,H17,54.15
31.10.2017,H18,67.44
31.10.2017,H19,69.38
31.10.2017,H20,66.08
31.10.2017,H21,54.28
31.10.2017,H22,57.39
31.10.2017,H23,58.21
31.10.2017,H24,46.06
01.11.2017,H1,24.43
01.11.2017,H2,24.28
01.11.2017,H3,22.00
01.11.2017,H4,20.20
01.11.2017,H5,21.37
01.11.2017,H6,24.94
01.11.2017,H7,30.05
01.11.2017,H8,35.10
01.11.2017,H9,40.66
01.11.2017,H10,43.00
01.11.2017,H11,41.62
01.11.2017,H12,40.05
01.11.2017,H13,38.50
01.11.2017,H14,31.99
01.11.2017,H15,31.54
01.11.2017,H16,37.78
01.11.2017,H17,55.20
01.11.2017,H18,61.07
01.11.2017,H19,65.02
01.11.2017,H20,63.26
01.11.2017,H21,55.95
01.11.2017,H22,43.12
01.11.2017,H23,45.04
01.11.2017,H24,31.14
02.11.2017,H1,19.85
02.11.2017,H2,17.99
02.11.2017,H3,16.56
02.11.2017,H4,15.51
02.11.2017,H5,18.07
02.11.2017,H6,26.23
02.11.2017,H7,46.02
02.11.2017,H8,60.45
02.11.2017,H9,62.41
02.11.2017,H10,60.03
02.11.2017,H11,60.14
02.11.2017,H12,63.14
02.11.2017,H13,60.82
02.11.2017,H14,61.95
02.11.2017,H15,62.68
02.11.2017,H16,69.55
02.11.2017,H17,100.01
02.11.2017,H18,105.96
02.11.2017,H19,103.73
02.11.2017,H20,93.40
02.11.2017,H21,75.02
02.11.2017,H22,62.41
02.11.2017,H23,57.64
02.11.2017,H24,43.04
03.11.2017,H1,36.61
03.11.2017,H2,35.30
03.11.2017,H3,34.01
03.11.2017,H4,32.94
03.11.2017,H5,35.02
03.11.2017,H6,47.45
03.11.2017,H7,56.98
03.11.2017,H8,72.92
03.11.2017,H9,99.07
03.11.2017,H10,108.73
03.11.2017,H11,100.03
03.11.2017,H12,100.03
03.11.2017,H13,100.00
03.11.2017,H14,93.01
03.11.2017,H15,92.13
03.11.2017,H16,94.09
03.11.2017,H17,110.26
03.11.2017,H18,125.04
03.11.2017,H19,126.13
03.11.2017,H20,123.96
03.11.2017,H21,100.00
03.11.2017,H22,63.98
03.11.2017,H23,53.52
03.11.2017,H24,54.53
04.11.2017,H1,51.90
04.11.2017,H2,48.49
04.11.2017,H3,41.00
04.11.2017,H4,31.55
04.11.2017,H5,32.10
04.11.2017,H6,47.03
04.11.2017,H7,35.40
04.11.2017,H8,58.95
04.11.2017,H9,62.42
04.11.2017,H10,62.57
04.11.2017,H11,60.53
04.11.2017,H12,61.48
04.11.2017,H13,58.07
04.11.2017,H14,53.46
04.11.2017,H15,54.37
04.11.2017,H16,60.01
04.11.2017,H17,85.09
04.11.2017,H18,118.53
04.11.2017,H19,113.09
04.11.2017,H20,85.10
04.11.2017,H21,69.38
04.11.2017,H22,57.95
04.11.2017,H23,48.35
04.11.2017,H24,49.94
05.11.2017,H1,49.98
05.11.2017,H2,46.04
05.11.2017,H3,35.10
05.11.2017,H4,30.91
05.11.2017,H5,33.09
05.11.2017,H6,33.09
05.11.2017,H7,46.14
05.11.2017,H8,49.97
05.11.2017,H9,48.91
05.11.2017,H10,50.02
05.11.2017,H11,51.98
05.11.2017,H12,52.91
05.11.2017,H13,51.00
05.11.2017,H14,47.95
05.11.2017,H15,43.99
05.11.2017,H16,48.92
05.11.2017,H17,62.47
05.11.2017,H18,76.18
05.11.2017,H19,73.79
05.11.2017,H20,80.01
05.11.2017,H21,60.95
05.11.2017,H22,52.76
05.11.2017,H23,47.00
05.11.2017,H24,33.00
06.11.2017,H1,31.16
06.11.2017,H2,30.50
06.11.2017,H3,28.06
06.11.2017,H4,26.76
06.11.2017,H5,30.00
06.11.2017,H6,37.17
06.11.2017,H7,57.99
06.11.2017,H8,71.99
06.11.2017,H9,78.74
06.11.2017,H10,83.93
06.11.2017,H11,75.97
06.11.2017,H12,79.96
06.11.2017,H13,76.18
06.11.2017,H14,76.90
06.11.2017,H15,78.34
06.11.2017,H16,81.98
06.11.2017,H17,87.95
06.11.2017,H18,100.00
06.11.2017,H19,100.00
06.11.2017,H20,94.35
06.11.2017,H21,77.52
06.11.2017,H22,60.79
06.11.2017,H23,60.01
06.11.2017,H24,43.31
07.11.2017,H1,38.80
07.11.2017,H2,37.70
07.11.2017,H3,35.62
07.11.2017,H4,34.68
07.11.2017,H5,36.20
07.11.2017,H6,44.58
07.11.2017,H7,58.01
07.11.2017,H8,79.85
07.11.2017,H9,79.72
07.11.2017,H10,81.01
07.11.2017,H11,79.95
07.11.2017,H12,73.99
07.11.2017,H13,72.98
07.11.2017,H14,72.98
07.11.2017,H15,76.00
07.11.2017,H16,75.66
07.11.2017,H17,89.12
07.11.2017,H18,105.93
07.11.2017,H19,99.76
07.11.2017,H20,87.11
07.11.2017,H21,77.42
07.11.2017,H22,66.48
07.11.2017,H23,49.01
07.11.2017,H24,44.93
08.11.2017,H1,35.32
08.11.2017,H2,34.61
08.11.2017,H3,33.91
08.11.2017,H4,33.95
08.11.2017,H5,34.90
08.11.2017,H6,37.23
08.11.2017,H7,50.00
08.11.2017,H8,68.39
08.11.2017,H9,76.55
08.11.2017,H10,72.04
08.11.2017,H11,70.95
08.11.2017,H12,73.26
08.11.2017,H13,71.41
08.11.2017,H14,70.39
08.11.2017,H15,71.20
08.11.2017,H16,80.00
08.11.2017,H17,88.60
08.11.2017,H18,110.60
08.11.2017,H19,114.52
08.11.2017,H20,90.80
08.11.2017,H21,66.00
08.11.2017,H22,52.70
08.11.2017,H23,48.00
08.11.2017,H24,40.00
09.11.2017,H1,38.50
09.11.2017,H2,37.50
09.11.2017,H3,37.00
09.11.2017,H4,36.50
09.11.2017,H5,38.62
09.11.2017,H6,41.06
09.11.2017,H7,54.28
09.11.2017,H8,77.94
09.11.2017,H9,89.88
09.11.2017,H10,95.00
09.11.2017,H11,95.08
09.11.2017,H12,100.00
09.11.2017,H13,95.93
09.11.2017,H14,89.00
09.11.2017,H15,96.39
09.11.2017,H16,95.96
09.11.2017,H17,94.94
09.11.2017,H18,119.05
09.11.2017,H19,125.09
09.11.2017,H20,98.30
09.11.2017,H21,87.90
09.11.2017,H22,65.05
09.11.2017,H23,54.09
09.11.2017,H24,37.27
10.11.2017,H1,34.20
10.11.2017,H2,32.90
10.11.2017,H3,28.57
10.11.2017,H4,27.02
10.11.2017,H5,32.05
10.11.2017,H6,38.75
10.11.2017,H7,62.20
10.11.2017,H8,79.28
10.11.2017,H9,94.65
10.11.2017,H10,90.08
10.11.2017,H11,87.62
10.11.2017,H12,84.75
10.11.2017,H13,84.06
10.11.2017,H14,79.08
10.11.2017,H15,83.35
10.11.2017,H16,81.38
10.11.2017,H17,86.21
10.11.2017,H18,105.94
10.11.2017,H19,101.96
10.11.2017,H20,93.11
10.11.2017,H21,78.75
10.11.2017,H22,58.68
10.11.2017,H23,41.08
10.11.2017,H24,33.05
11.11.2017,H1,34.36
11.11.2017,H2,30.98
11.11.2017,H3,28.52
11.11.2017,H4,20.69
11.11.2017,H5,24.20
11.11.2017,H6,26.04
11.11.2017,H7,33.26
11.11.2017,H8,43.54
11.11.2017,H9,53.48
11.11.2017,H10,57.24
11.11.2017,H11,55.63
11.11.2017,H12,54.24
11.11.2017,H13,52.49
11.11.2017,H14,49.48
11.11.2017,H15,49.27
11.11.2017,H16,53.89
11.11.2017,H17,65.16
11.11.2017,H18,73.37
11.11.2017,H19,72.66
11.11.2017,H20,68.96
11.11.2017,H21,60.13
11.11.2017,H22,49.48
11.11.2017,H23,38.93
11.11.2017,H24,35.68
12.11.2017,H1,33.99
12.11.2017,H2,28.96
12.11.2017,H3,23.99
12.11.2017,H4,20.48
12.11.2017,H5,20.00
12.11.2017,H6,21.77
12.11.2017,H7,23.76
12.11.2017,H8,26.20
12.11.2017,H9,34.29
12.11.2017,H10,37.96
12.11.2017,H11,45.96
12.11.2017,H12,48.00
12.11.2017,H13,43.86
12.11.2017,H14,40.99
12.11.2017,H15,37.99
